"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"User Logon event fired","0","0","0","4","0","0","36028797018963968","30093","HPTouchpointAnalyticsService",,"Application","3324","0","bitodesktop",,"01/09/2025 06:18:54 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <WSearch> no estaba disponible para controlar un evento de notificaci?n.","6000","0","32768","4","0","0","36028797018963968","30092","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19556","0","bitodesktop",,"01/09/2025 06:18:54 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <TrustedInstaller> no estaba disponible para controlar un evento de notificaci?n cr?tico.","6003","0","32768","4","0","0","36028797018963968","30091","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","20096","0","bitodesktop",,"01/09/2025 06:18:46 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30090","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","5952","0","bitodesktop",,"01/09/2025 06:18:46 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T12:11:34Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30089","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","6440","0","bitodesktop",,"01/09/2025 06:11:34 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30088","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","6440","0","bitodesktop",,"01/09/2025 06:11:03 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service stopped.","0","0","0","4","0","0","36028797018963968","30087","edgeupdate",,"Application","20856","0","bitodesktop",,"01/09/2025 05:45:25 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T11:21:08Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30086","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","18424","0","bitodesktop",,"01/09/2025 05:21:08 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30085","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","18424","0","bitodesktop",,"01/09/2025 05:20:37 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30084","Microsoft UET SDK",,"Application","18840","0","bitodesktop",,"01/09/2025 04:54:06 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30083","Microsoft UET SDK",,"Application","18840","0","bitodesktop",,"01/09/2025 04:54:06 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30082","Microsoft UET SDK",,"Application","18840","0","bitodesktop",,"01/09/2025 04:54:04 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T10:44:22Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30081","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7716","0","bitodesktop",,"01/09/2025 04:44:22 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30080","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7716","0","bitodesktop",,"01/09/2025 04:43:50 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T10:42:58Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30079","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","2988","0","bitodesktop",,"01/09/2025 04:42:58 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30078","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","2988","0","bitodesktop",,"01/09/2025 04:42:21 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T10:33:57Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30077","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","9572","0","bitodesktop",,"01/09/2025 04:33:57 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30076","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","9572","0","bitodesktop",,"01/09/2025 04:33:20 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T10:32:52Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30075","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","12956","0","bitodesktop",,"01/09/2025 04:32:52 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30074","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","12956","0","bitodesktop",,"01/09/2025 04:32:21 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"[19168:6304:0901/042809.473:INFO:chrome\browser\extensions\extension_garbage_collector.cc:184] Garbage collection for extensions on file thread is complete.","256","0","32768","4","1","0","36028797018963968","30073","Edge",,"Application","19168","0","bitodesktop","S-1-5-21-1138798414-672501698-1148666018-1001","01/09/2025 04:28:09 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,"Browser Events","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30072","brave",,"Application","5064","0","bitodesktop",,"01/09/2025 04:28:04 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio VSS se est? cerrando por un tiempo de espera inactivo. ","8224","0","0","4","0","0","36028797018963968","30071","VSS",,"Application","9148","0","bitodesktop",,"01/09/2025 04:27:57 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <SessionEnv> no estaba disponible para controlar un evento de notificaci?n.","6000","0","32768","4","0","0","36028797018963968","30070","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19556","0","bitodesktop",,"01/09/2025 04:27:20 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio ha controlado PowerEvent correctamente.","0","0","0","4","0","0","36028797018963968","30069","HP Comm Recovery",,"Application","5628","0","bitodesktop",,"01/09/2025 04:27:19 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio ha controlado PowerEvent correctamente.","0","0","0","4","0","0","36028797018963968","30068","HP Comm Recovery",,"Application","5628","0","bitodesktop",,"01/09/2025 04:27:18 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <SessionEnv> no estaba disponible para controlar un evento de notificaci?n cr?tico.","6003","0","32768","4","0","0","36028797018963968","30067","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19556","0","bitodesktop",,"01/09/2025 04:27:18 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio ha controlado PowerEvent correctamente.","0","0","0","4","0","0","36028797018963968","30066","HP Comm Recovery",,"Application","5628","0","bitodesktop",,"01/09/2025 12:08:52 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <SessionEnv> no estaba disponible para controlar un evento de notificaci?n.","6000","0","32768","4","0","0","36028797018963968","30065","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19856","0","bitodesktop",,"01/09/2025 12:08:51 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"User Logon event fired","0","0","0","4","0","0","36028797018963968","30064","HPTouchpointAnalyticsService",,"Application","3324","0","bitodesktop",,"01/09/2025 12:08:51 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <WSearch> no estaba disponible para controlar un evento de notificaci?n.","6000","0","32768","4","0","0","36028797018963968","30063","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19856","0","bitodesktop",,"01/09/2025 12:08:51 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El suscriptor de notificaciones winlogon <TrustedInstaller> no estaba disponible para controlar un evento de notificaci?n cr?tico.","6003","0","32768","4","0","0","36028797018963968","30062","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","19556","0","bitodesktop",,"01/09/2025 12:08:50 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T06:08:30Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30061","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","9100","0","bitodesktop",,"01/09/2025 12:08:30 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30060","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","9100","0","bitodesktop",,"01/09/2025 12:07:59 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Finalizando una transacci?n de Windows Installer: C:\Users\bitog\AppData\Local\Cloudflare\updates\Cloudflare_WARP_2025.6.1400.0.msi. Id. de proceso del cliente: 16676.","1042","0","0","4","0","0","36028797018963968","30059","MsiInstaller",,"Application","7536","0","bitodesktop","S-1-5-18","01/09/2025 12:07:29 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Windows Installer instal? el producto. Nombre del producto: Cloudflare WARP. Versi?n del producto: 25.6.1400.0. Idioma del producto: 1033. Fabricante: Cloudflare, Inc.. Resultado de la instalaci?n: 0.","1033","0","0","4","0","0","36028797018963968","30058","MsiInstaller",,"Application","7536","0","bitodesktop","S-1-5-21-1138798414-672501698-1148666018-1001","01/09/2025 12:07:29 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Product: Cloudflare WARP -- Installation completed successfully.","11707","0","0","4","0","0","36028797018963968","30057","MsiInstaller",,"Application","7536","0","bitodesktop","S-1-5-21-1138798414-672501698-1148666018-1001","01/09/2025 12:07:29 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping successfully completed for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4.","8302","0",,"4","0","0","-9223372036854775808","30056","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","8276","18476","bitodesktop","S-1-5-18","01/09/2025 12:06:47 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping completed for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4.","8301","0",,"4","0","2","-9223090561878065151","30055","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","8276","18476","bitodesktop","S-1-5-18","01/09/2025 12:06:47 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping started for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4.","8300","0",,"4","0","1","-9223090561878065151","30054","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","8276","18476","bitodesktop","S-1-5-18","01/09/2025 12:06:37 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El punto de restauraci?n se cre? correctamente (proceso = C:\WINDOWS\system32\msiexec.exe /V; descripci?n = Installed Cloudflare WARP).","8194","0","0","4","0","0","36028797018963968","30053","System Restore",,"Application","7536","0","bitodesktop",,"01/09/2025 12:06:27 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Iniciando una transacci?n de Windows Installer: C:\Users\bitog\AppData\Local\Cloudflare\updates\Cloudflare_WARP_2025.6.1400.0.msi. Id. de proceso del cliente: 16676.","1040","0","0","4","0","0","36028797018963968","30052","MsiInstaller",,"Application","7536","0","bitodesktop","S-1-5-21-1138798414-672501698-1148666018-1001","01/09/2025 12:06:18 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-08T06:02:27Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30051","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","1300","0","bitodesktop",,"01/09/2025 12:02:27 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30050","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","1300","0","bitodesktop",,"01/09/2025 12:01:57 a. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
